Pergunta;Resposta
Pergunta,Quais são os tipos de contrato de construção mencionados na NCRF 19?;Resposta,Os tipos de contrato de construção mencionados são contrato de preço fixado e contrato de cost plus.
Pergunta,Como são reconhecidos os réditos e os gastos de um contrato de construção de acordo com a NCRF 19?;Resposta,Os réditos e gastos de um contrato de construção são reconhecidos com referência à fase de acabamento da atividade do contrato à data do balanço.
Pergunta,Quando uma perda esperada num contrato de construção deve ser reconhecida como um gasto?;Resposta,Uma perda esperada num contrato de construção deve ser reconhecida imediatamente como um gasto quando for provável que os custos totais do contrato excedam o rédito total do contrato.
Pergunta,Quais são os critérios estabelecidos na NCRF 19 para determinar quando os réditos e os custos de um contrato de construção devem ser reconhecidos?;Resposta,A NCRF 19 utiliza os critérios de reconhecimento estabelecidos na Estrutura Conceptual para determinar quando os réditos e os custos do contrato devem ser reconhecidos.
Pergunta,Como é mensurado o rédito do contrato de acordo com a NCRF 19?;Resposta,O rédito do contrato é mensurado pelo justo valor da retribuição recebida ou a receber.
Pergunta,Quais são os custos do contrato que devem ser incluídos de acordo com a NCRF 19?;Resposta,Os custos do contrato que devem ser incluídos são os custos que se relacionem diretamente com o contrato específico, os custos atribuíveis à atividade do contrato em geral e outros custos especificamente debitáveis ao cliente nos termos do contrato.
Pergunta,Como é determinada a fase de acabamento de um contrato de construção de acordo com a NCRF 19?;Resposta,A fase de acabamento de um contrato pode ser determinada de várias maneiras, incluindo a proporção em que os custos do contrato incorridos até à data estejam para os custos estimados totais do contrato, levantamentos do trabalho executado e conclusão de uma proporção física do trabalho contratado.
Pergunta,Quando uma perda esperada num contrato de construção deve ser reconhecida como um gasto de acordo com a NCRF 19?;Resposta,Uma perda esperada num contrato de construção deve ser reconhecida imediatamente como um gasto quando for provável que os custos totais do contrato excedam o rédito total do contrato.
Pergunta,Qual é o objetivo principal da Norma Contabilística e de Relato Financeiro 19 (NCRF 19)?;Resposta,O objetivo principal da NCRF 19 é prescrever o tratamento contabilístico de réditos e custos associados aos contratos de construção.
Pergunta,Quais são os critérios estabelecidos na NCRF 19 para determinar quando os réditos e os custos de um contrato de construção devem ser reconhecidos?;Resposta,Os réditos e os custos de um contrato de construção devem ser reconhecidos com referência à fase de acabamento da atividade do contrato à data do balanço, conforme estabelecido na NCRF 19.
Pergunta,Como a NCRF 19 aborda a mensuração do rédito do contrato de construção?;Resposta,O rédito do contrato de construção é mensurado pelo justo valor da retribuição recebida ou a receber, levando em consideração as variações no trabalho, reclamações e pagamentos de incentivos do contrato.
Pergunta,Quais são os métodos utilizados para determinar a fase de acabamento de um contrato de construção de acordo com a NCRF 19?;Resposta,Os métodos para determinar a fase de acabamento incluem a proporção em que os custos do contrato incorridos até à data estejam para os custos estimados totais do contrato, levantamentos do trabalho executado e conclusão de uma proporção física do trabalho contratado, conforme estabelecido na NCRF 19.
Pergunta,Quando uma perda esperada num contrato de construção deve ser reconhecida de acordo com a NCRF 19?;Resposta,Uma perda esperada num contrato de construção deve ser reconhecida imediatamente como um gasto quando for provável que os custos totais do contrato excedam o rédito total do contrato, conforme estabelecido na NCRF 19.
Pergunta,Como a empresa de construção XYZ deve contabilizar os custos relacionados à construção de uma nova ponte de acordo com a NCRF 19?;Resposta,A empresa XYZ deve contabilizar os custos relacionados à construção da nova ponte, como mão-de-obra, materiais e aluguer de equipamentos, como parte dos custos do contrato, conforme estabelecido na NCRF 19.
Pergunta,Como a empresa ABC, que presta serviços de gestão de projetos, deve reconhecer os réditos de contratos de construção de acordo com a NCRF 19?;Resposta,A empresa ABC deve reconhecer os réditos dos contratos de construção com base na fase de acabamento da atividade do contrato à data do balanço, considerando as variações no trabalho e os pagamentos de incentivos, conforme estabelecido na NCRF 19.
Pergunta,Qual é o tratamento contabilístico adequado para uma empresa como a DEF, que executa contratos de construção com características de preço fixado e cost plus, de acordo com a NCRF 19?;Resposta,A empresa DEF deve aplicar os critérios de reconhecimento de réditos e gastos estabelecidos na NCRF 19 de acordo com as características específicas de cada contrato, seja preço fixado ou cost plus, garantindo que os réditos e custos sejam reconhecidos de forma apropriada.
Pergunta,Como a empresa GHI deve determinar a fase de acabamento de um contrato de construção de um edifício de escritórios, de acordo com a NCRF 19?;Resposta,A empresa GHI pode determinar a fase de acabamento do contrato de construção do edifício de escritórios utilizando métodos como a proporção em que os custos incorridos até à data estejam para os custos estimados totais do contrato, conforme estabelecido na NCRF 19.
Pergunta,Quando a empresa JKL deve reconhecer uma perda esperada num contrato de construção, de acordo com a NCRF 19?;Resposta,A empresa JKL deve reconhecer uma perda esperada num contrato de construção imediatamente como um gasto quando for provável que os custos totais do contrato excedam o rédito total do contrato, conforme estabelecido na NCRF 19.
Pergunta,O que é o objetivo da Norma Contabilística e de Relato Financeiro 2?;Resposta,O objetivo da NCRF 2 é exigir informações sobre as alterações históricas de caixa e seus equivalentes por meio de uma demonstração de fluxos de caixa.
Pergunta,Quais são as três principais categorias em que os fluxos de caixa são classificados na demonstração?;Resposta,Os fluxos de caixa são classificados em atividades operacionais, de investimento e de financiamento.
Pergunta,Quais são alguns exemplos de fluxos de caixa das atividades operacionais?;Resposta,Alguns exemplos incluem recebimentos de vendas de bens e serviços, pagamentos a fornecedores e pagamentos a empregados.
Pergunta,Como os fluxos de caixa em moeda estrangeira são tratados na NCRF 2?;Resposta,Os fluxos de caixa em moeda estrangeira são registrados na moeda funcional da entidade usando a taxa de câmbio na data do fluxo de caixa.
Pergunta,Qual é a data de eficácia da NCRF 2?;Resposta,A NCRF 2 é aplicável para os períodos com início em ou após 1 de janeiro de 2016.
Pergunta,Qual é a importância da divulgação separada dos fluxos de caixa das atividades de investimento e de financiamento?;Resposta,A divulgação separada permite uma análise mais clara do impacto dessas atividades na posição financeira da entidade e nas quantias de caixa e seus equivalentes.
Pergunta,Por que os fluxos de caixa relacionados a transações em moeda estrangeira são registrados na moeda funcional da entidade?;Resposta,Os fluxos de caixa são registrados na moeda funcional para refletir a verdadeira essência das transações financeiras e garantir consistência nas demonstrações financeiras.
Pergunta,Como os ganhos e as perdas não realizados devido a alterações nas taxas de câmbio são tratados na demonstração de fluxos de caixa?;Resposta,Os ganhos e as perdas não realizados não são considerados fluxos de caixa, mas o efeito dessas alterações sobre os valores em caixa e seus equivalentes é apresentado na demonstração de fluxos de caixa.
Pergunta,Por que os juros pagos podem ser classificados tanto como atividade operacional quanto como atividade de financiamento?;Resposta,Os juros pagos podem ser classificados como atividade operacional se estiverem relacionados com as operações normais da entidade, ou como atividade de financiamento se forem custos de obtenção de recursos financeiros.
Pergunta,Como são tratadas as transações de investimento e financiamento que não envolvem o uso de caixa ou seus equivalentes na demonstração de fluxos de caixa?;Resposta,Essas transações são excluídas da demonstração de fluxos de caixa, mas devem ser divulgadas em outra parte das demonstrações financeiras para fornecer uma visão completa das atividades de investimento e financiamento.
